Episode,Reward
0,-50.286
1,-25.8327
2,-91.6881
3,-92.6894
4,-94.1323
5,-77.1276
6,-92.9072
7,-77.757
8,-9.46677
9,-7.69746
10,-78.2563
11,31.4072
12,0.989395
13,1.70987
14,2.59238
15,1.64259
16,0.00585513
17,3.02731
18,-0.771899
19,1.48534
20,2.27141
21,2.5606
22,1.63578
23,2.99517
24,2.50027
25,1.07671
26,1.64478
27,1.10179
28,1.87728
29,2.47617
30,2.47883
31,1.38792
32,2.08464
33,2.06386
34,0.92551
35,0.819626
36,1.66774
37,1.03497
38,0.00588557
39,0.257478
40,-0.0775406
41,1.43826
42,1.03952
43,1.91873
44,1.02988
45,2.36901
46,0.0927507
47,0.873642
48,2.53333
49,1.56271
50,1.77578
51,2.06558
52,2.07163
53,1.97958
54,2.14242
55,2.04738
56,2.75031
57,2.20625
58,1.64082
59,2.32536
60,2.02474
61,1.13335
62,2.18602
63,-0.360047
64,1.9756
65,1.22224
66,-10.0527
67,-8.21636
68,-5.79572
69,-10.3472
70,-6.05608
71,-12.3105
72,-6.09222
73,-12.3184
74,-12.8228
75,-7.22047
76,-6.98393
77,-9.37725
78,2.1581
79,0.355398
80,0.738646
81,-8.44336
82,-8.57274
83,-8.05579
84,-10.5024
85,-9.95144
86,-7.16871
87,-9.09854
88,-13.6515
89,-7.709
90,-8.38747
91,-10.3879
92,-10.904
93,1.40984
94,1.79351
95,1.7032
96,1.4804
97,1.8468
98,3.56884
99,0.415154
100,1.33413
101,-0.154361
102,0.475734
103,3.43505
104,3.08738
105,1.83193
106,2.32912
107,1.53105
108,1.05963
109,1.5551
110,2.43862
111,0.43218
112,0.472124
113,1.71494
114,1.85451
115,0.101971
116,2.09514
117,0.1088
118,0.935748
119,1.94032
120,-10.2528
121,-10.9329
122,-8.84133
123,-8.62093
124,-6.56131
125,-11.1649
126,-7.2612
127,-4.64234
128,-10.6001
129,-8.9308
130,-11.0382
131,-11.5203
132,-10.6493
133,-7.43486
134,-6.77782
135,-9.35736
136,-12.0857
137,-7.96065
138,-13.2154
139,-10.3427
140,1.62701
141,2.01147
142,0.0562209
143,0.874227
144,0.69758
145,0.501763
146,3.12511
147,1.14351
148,-1.01917
149,1.9139
150,-1.97098
151,1.57823
152,1.20915
153,1.49403
154,0.815979
155,0.859275
156,2.1115
157,1.8591
158,1.16771
159,2.14811
160,1.28906
161,1.29511
162,1.87577
163,1.64655
164,1.32039
165,1.10383
166,-10.2966
167,-9.65762
168,-7.77746
169,-10.15
170,-8.35733
171,-4.9513
172,-8.60843
173,-5.5047
174,-6.3307
175,-10.2312
176,-11.199
177,-4.28267
178,-5.14077
179,-11.1265
180,1.21996
181,0.96312
182,-0.54601
183,1.00263
184,0.609535
185,0.962829
186,1.84333
187,0.440842
188,0.833245
189,-0.314116
190,0.706681
191,-0.320116
192,1.39131
193,0.411718
194,2.39965
195,0.99127
196,0.577553
197,1.73504
198,2.40573
199,0.7556
200,0.374093
201,1.87846
202,0.638267
203,1.31191
204,1.00173
205,1.30373
206,2.48186
207,2.73339
208,3.05278
209,1.07262
210,2.59352
211,0.864034
212,-0.0627398
213,2.10599
214,2.5901
215,1.49479
216,3.05295
217,1.95116
218,2.13921
219,1.12275
220,1.84223
221,2.07937
222,1.54429
223,1.90354
224,3.06978
225,0.62477
226,-0.661477
227,1.67113
228,2.46986
229,1.38246
230,-0.50193
231,1.7844
232,1.58719
233,2.34654
234,1.32059
235,0.297586
236,1.3081
237,1.33165
238,1.2415
239,1.58201
240,-1.13973
241,1.06041
242,0.406614
243,1.84997
244,1.29322
245,1.68621
246,1.69459
247,1.23409
248,1.18675
249,0.220093
250,2.14293
251,0.550959
252,1.97775
253,2.70345
254,1.01762
255,1.84128
256,1.78437
257,1.79271
258,1.17329
259,1.44868
260,0.814142
261,2.41296
262,1.66144
263,1.95885
264,2.29412
265,0.470884
266,1.81044
267,3.34389
268,1.22841
269,-0.633595
270,1.33824
271,0.684421
272,1.7165
273,-0.270854
274,1.50791
275,2.24096
276,3.82454
277,2.88933
278,1.88856
279,3.59748
280,0.0481122
281,1.45582
282,-0.129506
283,1.37289
284,2.15744
285,1.59355
286,0.942084
287,3.06019
288,2.26562
289,0.722385
290,1.98061
291,2.11503
292,2.14725
293,2.88618
294,2.63991
295,0.41654
296,2.26455
297,1.88706
298,1.40482
299,1.17201
300,2.18537
301,0.97512
302,-0.78963
303,2.12412
304,0.955132
305,0.562854
306,2.13806
307,2.24536
308,2.82898
309,0.515901
310,2.66835
311,0.829548
312,1.08349
313,2.09093
314,0.300511
315,2.12422
316,2.43677
317,1.10563
318,1.25084
319,1.8122
320,0.303964
321,2.56565
322,1.26423
323,1.70916
324,-5.23982
325,2.1847
326,3.34988
327,-2.1224
328,1.16222
329,-3.69062
330,-8.27665
331,-0.607347
332,0.376732
333,-0.00898258
334,-0.583373
335,0.294377
336,-1.0598
337,1.96971
338,1.4925
339,2.5634
340,0.305995
341,0.767895
342,1.1852
343,2.51326
344,1.46435
345,1.17249
346,1.05063
347,2.06157
348,1.51786
349,-0.391686
350,0
351,0.152469
352,0.863056
353,0.172012
354,0.13789
355,1.21344
356,0.182703
357,0.396309
358,0.721535
359,-0.0700319
360,1.44751
361,0
362,1.70022
363,0
364,1.89372
365,1.35566
366,2.16112
367,2.01075
368,1.18763
369,2.60453
370,1.14231
371,1.63313
372,1.96811
373,0.271532
374,1.00358
375,1.79056
376,1.02481
377,0.931013
378,3.07488
379,0.61889
380,-0.35496
381,0.276926
382,0.236002
383,4.66849
384,1.33548
385,2.35383
386,1.27921
387,-5.65384
388,0.830304
389,-5.8611
390,-7.27296
391,-9.74487
392,-9.66851
393,-9.34768
394,-0.614479
395,-5.35708
396,-11.075
397,-3.61949
398,-6.58293
399,-9.80552
400,-3.86295
401,-0.394871
402,0
403,2.67696
404,0.371059
405,-0.55539
406,0.288124
407,1.50587
408,1.19559
409,0.85889
410,2.9432
411,0.498463
412,1.24245
413,1.28059
414,-0.361926
415,-1.35395
416,0.143723
417,0.329475
418,0.1739
419,0.512765
420,0.557734
421,1.24863
422,0
423,-1.36546
424,0.284132
425,2.23204
426,0
427,1.13525
428,1.13428
429,2.11062
430,0.34489
431,0.263392
432,-0.167528
433,2.24308
434,1.14431
435,0.187492
436,0.0906985
437,0.852885
438,0.47848
439,2.3981
440,1.38148
441,2.52485
442,3.19546
443,1.33787
444,2.07829
445,1.99184
446,0.712163
447,0.0127273
448,0.159052
449,1.50882
450,1.91448
451,0.300189
452,1.9281
453,1.05518
454,0.58856
455,1.94717
456,0.60606
457,2.58069
458,2.43687
459,1.19943
460,1.614
461,-0.0741837
462,0.444156
463,1.21323
464,0.733149
465,2.10597
466,0.957649
467,2.42897
468,3.04819
469,1.12709
470,1.62207
471,1.43405
472,2.14467
473,0.552967
474,1.65047
475,2.74028
476,0.849977
477,1.19845
478,1.34801
479,2.31421
480,2.48408
481,1.29674
482,0.904853
483,1.3032
484,1.70145
485,1.4838
486,2.28877
487,1.0028
488,0.8999
489,1.84133
490,2.01326
491,0.504299
492,0.681504
493,1.98121
494,0.716812
495,2.20666
496,2.378
497,-0.0886475
498,1.43346
499,2.52606
500,0.0383951
501,2.23839
502,1.12367
503,0.804136
504,1.64203
505,2.14808
506,2.64666
507,1.78191
508,2.59616
509,0.979392
510,0.88136
511,2.28342
512,0.468262
513,2.0236
514,0.33755
515,0.635184
516,1.95255
517,1.71464
518,2.25273
519,1.16848
520,-0.266075
521,1.30141
522,0.586584
523,2.27905
524,-0.477958
525,1.85107
526,1.85787
527,0.246988
528,0.807384
529,2.21684
530,1.03994
531,0.593065
532,0.556252
533,2.46605
534,1.42196
535,2.24876
536,2.07426
537,0.502482
538,2.21142
539,2.71489
540,1.50061
541,1.92661
542,1.99809
543,0.868022
544,0.0310103
545,2.1387
546,2.71211
547,-0.207448
548,0.537374
549,1.0038
550,-0.801224
551,1.13406
552,1.36598
553,0.580056
554,1.27955
555,-0.143482
556,1.97675
557,0
558,-0.339054
559,0.118174
560,1.54423
561,1.7779
562,0.969588
563,0.155564
564,1.70308
565,2.92839
566,-0.336216
567,1.91631
568,1.94824
569,0.0352828
570,1.54111
571,1.89345
572,2.70451
573,0.562955
574,-0.85956
575,2.05756
576,1.3132
577,1.3701
578,1.34867
579,0.588571
580,0.302203
581,0
582,0.154654
583,2.25142
584,2.03563
585,-0.0337558
586,1.84249
587,1.65479
588,1.48763
589,0.0739459
590,1.42401
591,1.62848
592,-0.111781
593,1.45395
594,-0.24467
595,0.298409
596,0.711974
597,0.605576
598,1.50389
599,0.716395
600,2.75656
601,0.479648
602,1.01595
603,0.129821
604,1.10815
605,1.79725
606,1.52849
607,2.58715
608,1.56971
609,3.20827
610,3.09776
611,1.9309
612,1.2485
613,1.76591
614,1.78569
615,2.45986
616,1.0767
617,1.7116
618,0.752062
619,2.26292
620,1.32588
621,1.97761
622,0.426567
623,1.86722
624,1.54785
625,1.40619
626,1.15355
627,1.80435
628,3.09145
629,1.30125
630,2.29331
631,0.613943
632,0.856229
633,1.81695
634,2.63196
635,0.33463
636,1.07982
637,2.50523
638,1.34648
639,1.36026
640,0.75076
641,2.35628
642,2.68688
643,2.01313
644,1.88108
645,2.69824
646,1.0164
647,1.32738
648,0.169547
649,1.14898
650,0.874747
651,1.22966
652,0.232934
653,2.60367
654,0.787483
655,1.60185
656,1.38287
657,2.29065
658,1.11348
659,1.71296
660,1.32547
661,2.08188
662,2.18504
663,1.68616
664,3.20559
665,1.86301
666,0.339632
667,1.11285
668,0
669,2.96587
670,0.72352
671,1.78443
672,1.03651
673,2.1043
674,3.27425
675,2.34793
676,0.282801
677,0
678,0.265201
679,0.926836
680,1.49061
681,1.12401
682,0.250671
683,2.98841
684,1.30118
685,1.09599
686,0.581974
687,0.795612
688,1.61697
689,1.52293
690,0.582005
691,0.777018
692,1.00896
693,-0.553299
694,-0.29798
695,1.14379
696,0.344471
697,1.04889
698,0.79731
699,1.17066
700,1.11605
701,1.34899
702,-1.04504
703,-0.127579
704,0.441933
705,-0.134137
706,1.02208
707,1.15675
708,1.18369
709,2.39305
710,0.586965
711,0.953462
712,0.325474
713,1.08581
714,1.82233
715,1.08236
716,0.701876
717,-0.641273
718,-0.39387
719,0.0657223
720,0.974581
721,1.5531
722,1.60036
723,0.915266
724,0.902456
725,0.339022
726,0.072576
727,0.845017
728,0.572975
729,0.6912
730,0.961269
731,-0.565516
732,1.27024
733,1.14735
734,0.416367
735,0.115333
736,0.888628
737,0.988896
738,1.35692
739,0.551833
740,-1.40985
741,1.82327
742,1.42903
743,0.600518
744,0.937823
745,1.28939
746,1.05183
747,0.698748
748,0.894742
749,0.345654
750,0.0484967
751,0.144697
752,0.451549
753,0.312482
754,1.27183
755,1.28228
756,0.565102
757,1.73999
758,-0.461282
759,1.18868
760,0.829588
761,0.321772
762,1.18275
763,-0.279222
764,1.30774
765,0.810861
766,0.698054
767,0.574679
768,0.715393
769,0.881434
770,-1.08334
771,0.199298
772,0.71556
773,2.40172
774,2.5707
775,1.47466
776,0.750255
777,1.11833
778,0.324153
779,-0.00129158
780,0.2899
781,2.37884
782,-0.301164
783,0
784,0.73953
785,0.272279
786,0.699779
787,0.0131646
788,1.82968
789,0.175504
790,1.14979
791,2.14861
792,2.32454
793,1.04808
794,1.05653
795,2.04354
796,0.813838
797,2.48641
798,1.2943
799,1.21521
800,2.77058
801,1.90596
802,0.864406
803,1.2853
804,0.772141
805,3.90475
806,1.64146
807,1.29413
808,0.233457
809,0.434507
810,0.972576
811,2.46586
812,2.47942
813,-0.265956
814,-0.512227
815,1.96307
816,1.66573
817,1.46053
818,1.04873
819,2.10984
820,0.835036
821,0.437276
822,1.87079
823,0.109909
824,0
825,0.575176
826,0.104068
827,1.12809
828,0.483119
829,0.385306
830,0.0739459
831,0
832,-0.741219
833,2.24209
834,-0.482783
835,0.307961
836,1.72287
837,1.12078
838,1.43861
839,-1.2411
840,1.31761
841,0.848096
842,0.106181
843,1.59482
844,1.80257
845,2.46722
846,1.77296
847,3.08448
848,1.0259
849,0.78857
850,0.00231652
851,1.70075
852,1.07493
853,0.691052
854,1.17174
855,0.0960283
856,-0.878025
857,-0.0844473
858,3.00147
859,1.26921
860,1.76371
861,2.45296
862,2.22871
863,2.69102
864,0.94666
865,1.67562
866,1.88646
867,0.449805
868,0.78217
869,1.99872
870,1.40858
871,2.75343
872,0.597597
873,-0.0180791
874,2.11181
875,1.72511
876,0.599425
877,1.61514
878,2.35436
879,2.08931
880,0.61711
881,2.75328
882,2.03862
883,2.39369
884,0.262113
885,0.764917
886,0.806301
887,1.82511
888,1.54222
889,0.269907
890,1.35692
891,2.20128
892,1.11043
893,-0.10769
894,1.85601
895,2.04323
896,2.434
897,1.86151
898,1.58344
899,0.136841
900,0.362324
901,2.84983
902,0.866776
903,-0.354411
904,2.24431
905,3.02559
906,0.80209
907,1.11317
908,2.26122
909,1.37432
910,1.35396
911,-0.884221
912,1.29173
913,1.93246
914,1.33062
915,1.60408
916,2.23106
917,2.45517
918,2.18824
919,0.277503
920,1.43034
921,1.6344
922,0.37195
923,0.313979
924,1.685
925,3.01087
926,2.42142
927,-0.333236
928,1.68684
929,1.47843
930,0.965034
931,2.06219
932,2.5457
933,2.3402
934,1.75316
935,2.17099
936,1.67348
937,1.01459
938,1.75844
939,2.61496
940,2.52773
941,1.38872
942,0.388982
943,0.954383
944,0.643086
945,2.33243
946,2.14107
947,0.332299
948,1.51937
949,1.3936
950,1.51553
951,2.94333
952,2.34594
953,-0.172276
954,1.66615
955,2.71712
956,2.19529
957,0.795295
958,1.47026
959,0.788422
960,1.73184
961,0.955239
962,-1.52934
963,0.0913802
964,1.98517
965,0.864738
966,0.6638
967,1.30909
968,1.68063
969,1.89657
970,1.65766
971,0.315631
972,0.266631
973,1.62682
974,1.43185
975,1.69235
976,1.79057
977,2.02432
978,0.378495
979,0.890542
980,1.88031
981,1.9894
982,0.976167
983,0.741685
984,0.446322
985,1.32273
986,1.71944
987,0.666525
988,1.37736
989,3.58637
990,1.30697
991,-0.799066
992,-0.381617
993,0.0612798
994,1.36914
995,2.47401
996,0.832274
997,1.86942
998,0.981388
999,1.28007
1000,-0.142373
1001,1.00294
1002,1.56559
1003,1.8204
1004,0.675532
1005,0.250135
1006,1.016
1007,-0.743418
1008,2.0153
1009,1.04535
1010,0.673898
1011,2.79564
1012,2.42467
1013,2.41094
1014,1.582
1015,1.44357
1016,1.95922
1017,2.4717
1018,0.569492
1019,2.48509
1020,1.1875
1021,2.07633
1022,0.600942
1023,0.99787
1024,1.69987
1025,1.98273
1026,0.597348
1027,1.56879
1028,0.888857
1029,2.01421
1030,0.247744
1031,2.41736
1032,1.33622
1033,0.919542
1034,1.33143
1035,0.410689
1036,1.08309
1037,0.637713
1038,0.0405605
1039,0.9685
1040,2.13068
1041,1.27898
1042,0.118455
1043,2.83944
1044,-0.414513
1045,3.03651
1046,-0.222394
1047,1.50119
1048,0.767317
1049,1.22448
1050,0.122223
1051,0
1052,-0.542527
1053,0.081729
1054,1.61241
1055,1.43719
1056,1.31177
1057,1.81522
1058,0.212085
1059,1.04744
1060,0.0834242
1061,1.30297
1062,1.1571
1063,1.01295
1064,2.66538
1065,1.65548
1066,2.08991
1067,0.942985
1068,0.377471
1069,0.373281
1070,-0.11681
1071,1.27659
1072,0.367645
1073,1.77907
1074,0.536707
1075,1.1831
1076,2.10486
1077,1.37175
1078,0
1079,0.14069
1080,0.282101
1081,-0.0257208
1082,0.954111
1083,-7.44969
1084,-0.402889
1085,-8.39805
1086,-2.57136
1087,-0.751282
1088,-8.65174
1089,-0.524614
1090,-1.70296
1091,-3.58621
1092,0
1093,-6.02244
1094,0
1095,-10.3403
1096,-4.36034
1097,-0.721679
1098,-0.626955
1099,-8.85514
1100,0
1101,-7.33545
1102,-7.04392
1103,-9.96949
1104,-6.25101
1105,-2.58352
1106,-8.99175
1107,-3.18518
1108,-7.19714
1109,-9.23783
1110,-5.91154
1111,-11.3466
1112,-9.3235
1113,-11.8467
1114,-5.9853
1115,-1.96055
1116,0
1117,-1.22892
1118,0
1119,-7.73129
1120,-1.91926
1121,-8.33251
1122,-5.62767
1123,-1.91578
1124,0
1125,-5.355
1126,-5.29366
1127,-4.59526
1128,0
1129,-9.60468
1130,0.085118
1131,0.279255
1132,0.362139
1133,0.0886096
1134,0.963241
1135,0
1136,0.498274
1137,1.79463
1138,0.999007
1139,0
1140,0.216718
1141,0.0999674
1142,0.600444
1143,0
1144,0.115071
1145,0.149434
1146,-3.79379
1147,0.146461
1148,0.719443
1149,1.5128
1150,0
1151,0.183313
1152,-0.387013
1153,-1.48334
1154,0
1155,-0.431749
1156,0
1157,0.982578
1158,0.691435
1159,0.824724
1160,0.443723
1161,0
1162,0
1163,0.548159
1164,0.081764
1165,0.320587
1166,3.18253
1167,0.165234
1168,0.791036
1169,-0.338029
1170,1.75801
1171,0.0415441
1172,0.106181
1173,0.730983
1174,2.60274
1175,1.99119
1176,0
1177,0.760165
1178,-0.76787
1179,1.09489
1180,0.168589
1181,-0.18425
1182,0.816446
1183,0
1184,-0.29555
1185,0.0523949
1186,0.216949
1187,1.05309
1188,0.264356
1189,0
1190,0
1191,0
1192,0.0941173
1193,0.401366
1194,0.0868463
1195,0
1196,0
1197,0
1198,0.270055
1199,0.268345
1200,0
1201,0
1202,0.175456
1203,0.0739459
1204,0.122223
1205,-0.154192
1206,0
1207,1.70114
1208,0.43882
1209,0.884262
1210,-0.119521
1211,2.02867
1212,0.579282
1213,-0.634832
1214,-0.161022
1215,0.0979781
1216,1.01601
1217,0.0960283
1218,0
1219,0.820083
1220,-0.35811
1221,1.00421
1222,0.0754473
1223,0.754762
1224,0
1225,-0.227807
1226,-0.316541
1227,0.285697
1228,0.580954
1229,-0.583449
1230,1.64246
1231,0.108337
1232,0
1233,0.695753
1234,0.331687
1235,0.0868463
1236,-0.512791
1237,0.149434
1238,0
1239,0
1240,0
1241,-0.0161858
1242,1.69082
1243,0.922024
1244,1.47473
1245,1.9449
1246,0.749177
1247,1.56626
1248,0.868512
1249,1.16814
1250,2.34362
1251,1.6024
1252,1.79516
1253,0.505651
1254,1.8003
1255,2.01803
1256,1.40191
1257,1.04417
1258,1.90893
1259,0.622207
1260,1.90092
1261,1.46816
1262,1.93134
1263,1.07939
1264,1.00489
1265,1.87642
1266,2.02965
1267,0.799733
1268,1.74703
1269,1.5854
1270,1.82924
1271,0.49587
1272,1.37736
1273,1.41249
1274,0.688804
1275,1.60054
1276,-0.456162
1277,1.1655
1278,0.83809
1279,1.34665
1280,1.32196
1281,1.57586
1282,1.79376
1283,2.54106
1284,2.38012
1285,1.36703
1286,1.80374
1287,3.20658
1288,1.35371
1289,0.798735
1290,0.841618
1291,0.0678366
1292,1.54926
1293,3.06569
1294,-0.358933
1295,2.45145
1296,2.01136
1297,1.5578
1298,1.32117
1299,3.35893
1300,0.39954
1301,1.55126
1302,2.97323
1303,2.02991
1304,1.54432
1305,1.98824
1306,2.29496
1307,2.13305
1308,2.15804
1309,1.28892
1310,1.42293
1311,0.811572
1312,1.84616
1313,0.814289
1314,2.01643
1315,1.65183
1316,1.53884
1317,1.45592
1318,1.7046
1319,0.610251
1320,0.591965
1321,-0.774737
1322,1.6165
1323,-0.0213871
1324,2.83
1325,-0.935206
1326,1.60387
1327,0.347399
1328,2.34206
1329,1.76023
1330,2.17294
1331,1.94938
1332,-0.42577
1333,2.06228
1334,1.20596
1335,0.922743
1336,0.456222
1337,1.15964
1338,1.75702
1339,2.06066
1340,2.57699
1341,-0.15994
1342,-0.701213
1343,1.38983
1344,2.59512
1345,0.126283
1346,0.155979
1347,0.359321
1348,2.94385
1349,2.11874
1350,0.882914
1351,3.19404
1352,1.89221
1353,0.914932
1354,1.37692
1355,2.29703
1356,4.3337
1357,1.82351
1358,-1.05953
1359,0.985872
1360,-0.571155
1361,1.3435
1362,1.85937
1363,1.45513
1364,1.10314
1365,-0.298196
1366,1.75042
1367,0.940189
1368,0.316894
1369,0.73936
1370,1.27573
1371,2.13898
1372,0.0295459
1373,-0.274951
1374,0.268229
1375,-1.48805
1376,-0.275125
1377,0.954085
1378,1.91196
1379,1.68888
1380,1.00523
1381,1.24172
1382,0.78889
1383,1.55211
1384,0.793587
1385,1.55198
1386,1.15079
1387,1.59893
1388,0.621849
1389,0.463104
1390,1.61282
1391,2.037
1392,1.16996
1393,0.147545
1394,1.73799
1395,3.0529
1396,1.92292
1397,0.637877
1398,1.47514
1399,3.42028
1400,-0.495336
1401,0.971865
1402,0.591764
1403,0.96113
