Episode,Reward
0,-92.3945
1,-78.9823
2,-78.7351
3,-75.2461
4,-91.8586
5,22.8155
6,14.0897
7,-26.9277
8,-36.6225
9,-22.0321
10,-22.1081
11,-27.434
12,-13.6687
13,-16.0839
14,1.89303
15,1.01445
16,3.40001
17,3.62925
18,2.00168
19,1.14987
20,-35.6157
21,-37.3053
22,-37.0255
23,-2.12598
24,1.87148
25,1.54818
26,1.09756
27,2.48798
28,0.0960283
29,1.33851
30,1.82187
31,-40.1072
32,-32.8386
33,-49.5365
34,-63.1781
35,-61.592
36,-40.5018
37,24.8263
38,12.8156
39,-67.5221
40,-70.3276
41,23.736
42,0.145841
43,1.61175
44,2.00027
45,2.12581
46,0.960162
47,0.845599
48,-1.03037
49,1.4303
50,0.646205
51,2.54785
52,12.1098
53,-0.0731181
54,-0.0258192
55,-0.270172
56,0
57,1.27913
58,0.124705
59,0.418326
60,0.4309
61,-0.663554
62,2.05589
63,0.155914
64,0.857631
65,1.01058
66,1.64766
67,1.4354
68,-3.75011
69,-2.94393
70,-0.363294
71,0.547256
72,-1.51539
73,-0.0436486
74,-6.21214
75,0.244673
76,1.10049
77,0.84458
78,-1.11895
79,0.600137
80,0.944793
81,-0.0165535
82,0.80067
83,1.11458
84,1.02533
85,0.921821
86,0.323077
87,-0.200865
88,0.796422
89,2.29888
90,0.573744
91,0.839375
92,-0.277464
93,-7.28622
94,-0.107986
95,1.49257
96,-3.76035
97,29.2016
98,-0.581508
99,2.07686
100,-1.26933
101,-0.0439658
102,0
103,0.0206518
104,-0.461547
105,2.15306
106,-53.3709
107,2.15538
108,0.561205
109,0.959362
110,-0.265515
111,4.22775
112,0.655581
113,0.180049
114,-0.728067
115,0.885373
116,-3.50271
117,-0.385583
118,-3.48474
119,-4.35686
120,1.26317
121,2.20347
122,0.749547
123,1.04039
124,0.101997
125,-0.110917
126,0
127,0
128,0.203987
129,0.158723
130,2.36049
131,0
132,-0.68826
133,0.674734
134,0.112781
135,0.446266
136,0.239078
137,0.632065
138,2.88711
139,0.154397
140,0.351436
141,0
142,0.104068
143,1.36288
144,0.653448
145,1.83411
146,2.11984
147,-0.551616
148,-0.259136
149,0
150,0.354023
151,-0.479761
152,0.0785422
153,0.466302
154,0
155,-13.7477
156,-0.555724
157,1.06572
158,0.669992
159,2.04596
160,2.08659
161,1.80912
162,0.338626
163,0.235574
164,-0.950964
165,0
166,0.0868463
167,0.0868463
168,-4.38073
169,0.231523
170,0.237486
171,0
172,-0.629824
173,0.500424
174,0.461934
175,2.2922
176,-1.05355
177,-0.170251
178,0.381069
179,-51.2627
180,0.269104
181,-0.76117
182,1.75403
183,0.0457984
184,0.045233
185,1.05288
186,-0.406863
187,2.70102
188,0.959245
189,20.6107
190,13.6629
191,2.33779
192,1.48049
193,0.343676
194,1.04768
195,-0.515688
196,1.83461
197,3.31048
198,0.401868
199,0.869018
200,2.25547
201,-3.31605
202,0.048427
203,-2.07272
204,-3.14564
205,1.31467
206,-1.34835
207,13.0035
208,28.1521
209,19.8651
210,24.8728
211,28.1234
212,0.814102
213,-4.80466
214,-3.117
215,0.44421
216,3.51059
217,1.81443
218,-2.75437
219,2.34079
220,0.721438
221,-2.26596
222,0.22985
223,-1.82243
224,-4.96041
225,-4.92081
226,-0.598515
227,-1.60038
228,3.00869
229,-0.75374
230,4.02738
231,-4.7021
232,0.894322
233,0.118686
234,1.14812
235,-3.31439
236,1.17839
237,-0.20844
238,4.20224
239,2.37394
240,-0.389928
241,-1.5784
242,-4.54049
243,-4.02013
244,0.926261
245,-0.332082
246,-0.7397
247,-0.00754317
248,-0.101775
249,1.16537
250,0.104888
251,13.6424
252,2.18103
253,2.25955
254,1.67428
255,0.535485
256,-0.654513
257,1.37309
258,1.59592
259,-6.90428
260,-0.362154
261,-5.55329
262,-1.97409
263,0.236499
264,-2.61261
265,-1.85187
266,-8.68088
267,-0.794083
268,-2.04106
269,-0.334728
270,-0.394071
271,0.158723
272,0.210661
273,0
274,1.73377
275,0.104413
276,4.61444
277,25.7268
278,38.075
279,20.3415
280,27.3059
281,23.1779
282,9.13248
283,36.1989
284,21.5738
285,22.2182
286,29.9961
287,21.2296
288,29.9152
289,20.8975
290,24.5246
291,-69.682
292,-64.911
293,-65.0408
294,3.75965
295,33.1332
296,7.30794
297,19.8809
298,20.6698
299,15.7099
300,17.4082
301,26.8579
302,30.5566
303,28.7055
304,44.1325
305,24.3579
306,23.4839
307,22.9087
308,23.2322
309,35.7726
310,0.512519
311,3.71542
312,3.17611
313,0.748603
314,0.594662
315,1.18798
316,2.01726
317,-0.51916
318,2.70538
319,-0.158568
320,12.0476
321,11.8125
322,20.1238
323,32.2126
324,19.8337
325,25.1337
326,26.5336
327,45.3751
328,7.34425
329,21
330,12.5238
331,25.7142
332,26.4533
333,9.53793
334,-5.19676
335,0.819478
336,1.4469
337,0.836427
338,1.82511
339,-0.655659
340,-1.64962
341,1.07063
342,-0.0552237
343,-0.20085
344,1.1955
345,-1.66102
346,-0.517555
347,1.91284
348,0.0922444
349,-0.346331
350,-0.648001
351,1.18309
352,-2.15743
353,12.0277
354,24.3769
355,29.1748
356,23.5413
357,35.0014
358,19.6515
359,-1.89157
360,0.0116826
361,18.8626
362,27.0835
363,1.30538
364,-2.72747
365,0.573971
366,-0.810938
367,-1.3435
368,-0.646138
369,1.81597
370,0.38239
371,0.00681626
372,0
373,0.310227
374,0.198185
375,0.0999674
376,1.67814
377,0
378,0
379,1.23814
380,0.143546
381,0
382,0
383,0
384,1.95486
385,1.89888
386,0
387,0
388,-0.515137
389,0
390,0.13789
391,1.19627
392,0.0985252
393,0
394,0.0999674
395,0
396,0.132456
397,2.13782
398,0
399,0
400,0
401,0.0904087
402,-7.85502
403,1.19742
404,0.348814
405,1.64159
406,0.259632
407,0
408,0
409,0
410,0.77102
411,1.21875
412,0
413,0.297783
414,0.178976
415,0.0922444
416,0.3651
417,-0.0358359
418,1.1687
419,0.112615
420,0.199975
421,0
422,0
423,-3.76135
424,-3.03975
425,-1.6491
426,-0.0781217
427,-0.447523
428,-0.430828
429,0.241078
430,-2.71868
431,-1.17105
432,-4.98499
433,-1.20107
434,-3.39128
435,-3.74164
436,1.6064
437,-0.396678
438,-4.1627
439,-0.761677
440,-9.28243
441,0
442,0
443,0.0739459
444,0
445,0.249744
446,-3.76302
447,0.0154804
448,0.085118
449,-7.54923
450,0.62741
451,-26.3064
452,-1.84557
453,-41.3173
454,0
455,0.177362
456,2.01124
457,-0.463384
458,0.179068
459,1.77396
460,-0.959055
461,0
462,0
463,-3.06548
464,0
465,1.81973
466,0.406388
467,-4.34018
468,0
469,0
470,-4.22693
471,1.17148
472,-4.15568
473,-1.11529
474,0
475,0.817484
476,0.206637
477,-0.259136
478,0.79955
479,0
480,0
481,10.5169
482,32.8932
483,30.506
484,24.524
485,0.86738
486,0.651758
487,0.774436
488,-4.51417
489,2.69533
490,-0.0862143
491,1.44521
492,0
493,-0.820403
494,1.82784
495,1.91922
496,0.129821
497,0.580399
498,3.26666
499,1.85423
500,-0.130755
501,-0.858557
502,-0.743998
503,0.25904
504,1.21485
505,31.6438
506,27.6366
507,13.3523
508,34.6754
509,20.322
510,29.4649
511,21.9025
512,20.8217
513,29.3977
514,17.4467
515,18.1561
516,11.6656
517,39.858
518,32.0211
519,32.0253
520,26.5961
521,10.2641
522,27.4231
523,19.0095
524,43.1038
525,28.2767
526,19.8752
527,26.0687
528,25.1479
529,31.1252
530,46.5137
531,35.3617
532,16.2522
533,10.1491
534,22.9028
535,23.3761
536,33.8861
537,21.649
538,18.2107
539,28.0448
540,25.8941
541,21.9084
542,22.1125
543,25.7915
544,0.904637
545,6.42317
546,30.3747
547,12.4007
548,27.0662
549,-63.6462
550,27.7759
551,21.7082
552,4.85812
553,-1.06753
554,-0.541835
555,4.90541
556,5.60857
557,2.04376
558,2.05834
559,2.70458
560,2.2892
561,0.682516
562,21.8662
563,34.1767
564,31.6517
565,3.06889
566,-0.824464
567,0.831429
568,-7.64173
569,-0.944837
570,0.176165
571,0.536845
572,0.124705
573,2.00814
574,0.751952
575,1.38344
576,1.22912
577,0
578,-0.948295
579,3.95913
580,0.0785422
581,-3.58243
582,18.1471
583,27.4094
584,2.39331
585,-1.68236
586,-3.9934
587,0.190198
588,0.717917
589,1.27623
590,0
591,2.98358
592,1.60338
593,-0.886437
594,2.48357
595,0.318306
596,19.5852
597,0.817862
598,10.4912
599,12.7385
600,30.2347
601,0.684755
