Episode,Reward
0,-92.9514
1,-87.0285
2,-93.5886
3,-78.6654
4,-84.6379
5,-77.3796
6,-75.9079
7,-63.4979
8,5.84775
9,16.1616
10,-75.6076
11,-74.4326
12,15.7501
13,-5.28644
14,-0.0820869
15,6.31333
16,15.1119
17,26.0206
18,27.7177
19,7.53818
20,4.2701
21,-0.336183
22,-1.34633
23,15.5855
24,26.2238
25,37.0192
26,42.9234
27,-1.6668
28,-0.767298
29,-1.05407
30,2.31436
31,0.683781
32,-63.746
33,-8.33932
34,-57.2874
35,-13.5589
36,-74.1504
37,-9.26866
38,-37.8682
39,-34.3392
40,-3.86202
41,-11.1409
42,1.17321
43,0
44,0.989926
45,0.081764
46,-0.904898
47,0
48,0.0546741
49,0
50,-0.261446
51,0.0960283
52,1.30523
53,-0.112622
54,0.374608
55,-0.998887
56,0
57,0
58,0.278808
59,0
60,0
61,0
62,0
63,0
64,0.0922444
65,0.857192
66,0.155564
67,-0.104404
68,-1.91659
69,0.27949
70,-13.2186
71,0.196835
72,0.61546
73,0.264213
74,-10.1328
75,0.827894
76,0.108337
77,0.124705
78,-4.32051
79,0.108337
80,0.178976
81,-2.37489
82,1.28962
83,-2.54962
84,0
85,0
86,0.081764
87,-10.109
88,0.0769792
89,0.213909
90,0
91,0
92,0.115071
93,-0.484991
94,-0.453289
95,0.165234
96,-0.373464
97,-0.251936
98,-1.96772
99,-1.22207
100,0
101,0
102,-12.5562
103,0
104,-2.34989
105,-2.96879
106,-0.868746
107,-0.465881
108,0.399102
109,0.25869
110,9.78543
111,-0.156704
112,14.1682
113,29.7647
114,16.8872
115,29.8546
116,34.0615
117,-60.047
118,-2.86862
119,1.87558
120,-85.6311
121,0.0739459
122,0.0739459
123,0.179068
124,-3.39058
125,0.0291931
126,0.0386846
127,1.26297
128,1.26039
129,1.26709
130,0.672938
131,1.31774
132,2.80332
133,0.531217
134,-2.60694
135,0.691415
136,-44.4141
137,0.146461
138,-7.30948
139,-3.70404
140,0
141,0.785396
142,-50.7237
143,-4.16572
144,-2.76114
145,-23.3379
146,-24.7901
147,-10.3213
148,-18.786
149,1.44575
150,0
151,0.4977
152,1.25287
153,0
154,0
155,0.0904087
156,0
157,0
158,-25.6464
159,-11.838
160,0.787358
161,25.8819
162,-79.1515
163,-9.35
164,-9.9778
165,22.8574
166,12.704
167,0
168,0.0769792
169,-0.107639
170,2.28261
171,0
172,0.0566723
173,-0.311447
174,0
175,0
176,0.981347
177,-0.981018
178,0.25419
179,0.223318
180,-0.57852
181,0
182,0.0243322
183,-1.15993
184,0.0754473
185,0
186,-0.748941
187,0.383603
188,-0.138049
189,1.85232
190,0.0886096
191,-4.39616
192,-4.458
193,-0.188104
194,0
195,-1.39543
196,0.331412
197,-1.91187
198,-0.960596
199,0
200,1.38498
201,1.38607
202,0
203,1.38771
204,-42.0053
205,1.10501
206,1.30035
207,0.725142
208,1.34819
209,2.76526
210,-1.90264
211,1.27732
212,-1.8177
213,1.88444
214,-6.22575
215,-1.08824
216,0.192039
217,1.85262
218,-1.81715
219,1.39564
220,3.84634
221,1.65301
222,0.746354
223,1.50646
224,-60.1338
225,-33.7423
226,-48.3994
227,-18.5784
228,0.149434
229,-12.105
230,1.89098
231,-2.5968
232,-13.0792
233,0.588978
234,-37.9586
235,-24.5554
236,0
237,0.168063
238,-4.71466
239,-1.71176
240,-1.09839
241,2.12231
242,5.82548
243,-0.625467
244,-1.49419
245,1.8412
246,3.26377
247,1.11333
248,4.2477
249,-8.27175
250,-55.162
251,-0.404732
252,0.562071
253,-7.90017
254,-37.3476
255,-0.145345
256,0
257,0.0261668
258,-1.3698
259,0.662878
260,0.551913
261,-6.34124
262,1.59548
263,0.351008
264,0
265,0
266,-1.15104
267,2.23757
268,-2.59671
269,2.53572
270,2.01938
271,18.4699
272,25.2836
273,9.91099
274,14.7894
275,14.591
276,-66.0543
277,0.0155437
278,-3.29264
279,1.84246
280,1.52425
281,-2.01622
282,2.01715
283,-0.7397
284,17.338
285,-0.311955
286,7.78274
287,18.8953
288,28.7872
289,1.59408
290,1.4492
291,0.487184
292,0
293,0.910071
294,1.65827
295,0
296,1.08677
297,0.0960283
298,0.27591
299,-35.3134
300,-9.68225
301,-9.49813
302,-53.1413
303,-50.7042
304,-55.3305
305,7.12933
306,-57.8101
307,-3.06325
308,-8.81336
309,0.97168
310,1.39478
311,0
312,-13.6188
313,-10.4256
314,-0.793614
315,-13.7923
316,0
317,-7.54875
318,-0.00246293
319,-1.14365
320,18.199
321,12.5437
322,17.4725
323,22.2629
324,-15.9967
325,1.38384
326,0.380617
327,0.729989
328,0
329,1.63315
330,0.447707
331,0.218275
332,1.76034
333,0
334,-48.8375
335,-10.7679
336,1.28486
337,-62.3548
338,-1.45173
339,-13.0842
340,-0.536268
341,-29.7494
342,0
343,0.180854
344,-1.30985
345,0
346,-0.381047
347,0
348,-0.0190363
349,0
350,0
351,0.433059
352,0
353,0.0941173
354,-1.36232
355,0.267085
356,-0.0335238
357,0.886304
358,0
359,-0.640274
360,0
361,0
362,-2.60879
363,0
364,0
365,1.07425
366,-2.11399
367,-4.30758
368,1.63741
369,-24.8051
370,-11.0839
371,-23.2018
372,0.346627
373,-0.273278
374,0
375,3.33204
376,-1.21366
377,-10.0464
378,0
379,-5.07371
380,-0.305578
381,-1.15487
382,-0.411069
383,0
384,0
385,0
386,-4.66853
387,0.146461
388,-0.227483
389,0
390,3.95289
391,-4.95686
392,0
393,0
394,0.973111
395,-0.668972
396,0
397,-0.710553
398,0.347475
399,0
400,0
401,-1.75598
402,0.338835
403,-0.567917
404,-4.65597
405,0
406,-0.655659
407,-1.84225
408,-3.17263
409,1.56333
410,-65.2762
411,0
412,0
413,-0.655659
414,0
415,0.395805
416,-6.75389
417,-21.1545
418,0.115204
419,-0.175552
420,2.32882
421,2.48737
422,-1.77894
423,0.529308
424,-2.12726
425,0.983418
426,0.0393672
427,-65.2388
428,0
429,-0.569601
430,0
431,-1.53838
432,-0.227128
433,0.213337
434,0
435,0
436,-3.78022
437,-7.76203
438,0
439,-0.504886
440,0
441,-1.87241
442,0.719205
443,0
444,-1.3421
445,9.15519
446,5.45438
447,11.0948
448,10.1867
449,19.686
450,20.1367
451,10.1878
452,26.3644
453,17.0927
454,6.88238
455,30.2477
456,1.82103
457,-0.523203
458,0.763098
459,0.0941173
460,1.5492
461,1.50639
462,0.998702
463,-0.652673
464,-76.3558
465,2.84436
466,3.48437
467,0
468,0
469,0.0754473
470,0
471,0.149434
472,1.43131
473,0
474,0
475,0
476,0
477,-2.16503
478,0
479,0
480,-0.679446
481,0.52089
482,0
483,0.248944
484,0
485,0
486,0
487,0.481379
488,-1.45304
489,-2.0398
490,-0.475576
491,3.63782
492,0.348311
493,0
494,0.0585911
495,-20.6573
496,-26.6407
497,1.69043
498,0
499,0
500,1.01911
501,-0.7397
502,0
503,0.24285
504,0
505,2.23546
506,0
507,0
508,0
509,0.350137
510,-1.75085
511,0
512,0
513,-0.53106
514,0
515,-0.682555
516,0.975562
517,0
518,1.13284
519,-56.1286
520,0.653732
